precision,recall,threshold
0.6181856899488927,0.9676666666666667,10.737573623657227
0.6238985600687729,0.9676666666666667,10.774030685424805
0.6238177128116938,0.9673333333333334,10.774096488952637
0.6303214596003476,0.9673333333333334,10.805126190185547
0.6302411470779926,0.967,10.80612564086914
0.6370223978919631,0.967,10.844398498535156
0.6369426751592356,0.9666666666666667,10.844559669494629
0.6420190391853,0.9666666666666667,10.876781463623047
0.6419397697077059,0.9663333333333334,10.876906394958496
0.6453695458593054,0.9663333333333334,10.89611530303955
0.6452905811623246,0.966,10.896815299987793
0.6455780797505012,0.966,10.897218704223633
0.6454991087344029,0.9656666666666667,10.897282600402832
0.6480984340044743,0.9656666666666667,10.912691116333008
0.6480196912060864,0.9653333333333334,10.912813186645508
0.652399189006533,0.9653333333333334,10.935188293457031
0.6523208652546192,0.965,10.935544967651367
0.6534988713318285,0.965,10.945610046386719
0.6534206367125762,0.9646666666666667,10.946908950805664
0.6563846677251077,0.9646666666666667,10.964118003845215
0.6563067150635209,0.9643333333333334,10.96438980102539
0.6564556387565237,0.9643333333333334,10.966297149658203
0.6563776668179755,0.964,10.966322898864746
0.6574221413957718,0.964,10.972270965576172
0.657344247385175,0.9636666666666667,10.97650146484375
0.6597444089456869,0.9636666666666667,10.99380874633789
0.6596667427527961,0.9633333333333334,10.996322631835938
0.6682080924855491,0.9633333333333334,11.038642883300781
0.6681313598519889,0.963,11.038905143737793
0.6718604651162791,0.963,11.064699172973633
0.6717841358455455,0.9626666666666667,11.065448760986328
0.6749240476746904,0.9626666666666667,11.091297149658203
0.6748480598410472,0.9623333333333334,11.091503143310547
0.6756377252515797,0.9623333333333334,11.095684051513672
0.675561797752809,0.962,11.09691047668457
0.6782608695652174,0.962,11.108835220336914
0.6781852374236013,0.9616666666666667,11.109566688537598
0.6833254381809569,0.9616666666666667,11.144851684570312
0.6832504145936982,0.9613333333333334,11.146743774414062
0.6845478281509613,0.9613333333333334,11.156234741210938
0.6844729344729344,0.961,11.156238555908203
0.6869192280200143,0.961,11.168994903564453
0.6868446139180172,0.9606666666666667,11.16999626159668
0.6870083432657926,0.9606666666666667,11.173101425170898
0.6869337148307105,0.9603333333333334,11.173257827758789
0.6889048302247729,0.9603333333333334,11.179634094238281
0.6888304233436977,0.96,11.183388710021973
0.6896551724137931,0.96,11.187453269958496
0.6895808383233533,0.9596666666666667,11.189985275268555
0.6965884345511735,0.9596666666666667,11.23066520690918
0.6965150048402711,0.9593333333333334,11.230978012084961
0.6964415395787945,0.959,11.233558654785156
0.7001703577512777,0.959,11.259221076965332
0.7000973709834469,0.9586666666666667,11.259455680847168
0.7006090133982947,0.9586666666666667,11.262325286865234
0.7005360623781677,0.9583333333333334,11.264091491699219
0.702075702075702,0.9583333333333334,11.27585220336914
0.7020029311187103,0.958,11.27627944946289
0.7023460410557185,0.958,11.277206420898438
0.7022732828159374,0.9576666666666667,11.277861595153809
0.7027886497064579,0.9576666666666667,11.280479431152344
0.7027159285539516,0.9573333333333334,11.281073570251465
0.7035766780989711,0.9573333333333334,11.285338401794434
0.7035040431266847,0.957,11.291189193725586
0.7038489825937729,0.957,11.293051719665527
0.7037763609612555,0.9566666666666667,11.293923377990723
